mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	0.25	3	4/4	1/16	15/16		1			firstMeasure	2
2	1	1/4	4.0	3	4/4	1	0						3
3	2	17/4	4.0	3	4/4	1	0						4
4	3	33/4	4.0	3	4/4	1	0						5
5	4	49/4	4.0	3	4/4	1	0						6
6	5	65/4	4.0	3	4/4	1	0						7
7	6	81/4	4.0	3	4/4	1	0						8
8	7	97/4	4.0	3	4/4	1	0						9
9	8	113/4	4.0	3	4/4	1	0						10
10	9	129/4	4.0	3	4/4	1	0						11
11	10	145/4	4.0	3	4/4	1	0						12
12	11	161/4	4.0	3	4/4	1	0						13
13	12	177/4	4.0	3	4/4	1	0						14
14	13	193/4	4.0	3	4/4	1	0						15
15	14	209/4	4.0	3	4/4	1	0						16
16	15	225/4	4.0	3	4/4	1	0						17
17	16	241/4	4.0	3	4/4	1	0						18
18	17	257/4	4.0	3	4/4	1	0						19
19	18	273/4	2.0	3	4/4	1/2	0			end		lastMeasure	-1
