mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
21	19	155/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	249	ornamentShortTrill								
21	19	78	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	250									
21	19	149/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	7	h3_		
21	19	149/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	251									
21	19	75	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	252									
21	19	151/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	253									
21	19	76	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	254									
21	19	153/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	7	h3_		
21	19	153/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	255									
21	19	77	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	256									
21	19	155/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	257									
21	19	78	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	258									
22	20	157/2	0.0		0	0	Chord	2/2	1	1	0	appoggiatura		1/8	1	259									
22	20	157/2	1.5		0	0	Chord	2/2	1	1	3/8			1/4	3/2	260	ornamentMordent								
22	20	80	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	261									
22	20	161/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	262									
22	20	81	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	263									
22	20	163/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	264									
22	20	82	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	265									
22	20	157/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	b3_			
22	20	157/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	266									
22	20	79	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	267									
22	20	159/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	268									
22	20	80	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	269									
22	20	161/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6	4+	3_	
22	20	161/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	270									
22	20	81	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	271									
22	20	163/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	272									
22	20	82	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	273									
23	21	165/2	0.75		0	0	Chord	2/2	1	1	3/16			1/8	3/2	274	ornamentShortTrill								
23	21	333/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16			1/16	1	275									
23	21	167/2	0.75		1/4	1/4	Chord	2/2	1	1	3/16			1/8	3/2	276	ornamentShortTrill								
23	21	337/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	277									
23	21	169/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	278									3
23	21	171/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	279	ornamentShortTrill								3
23	21	345/4	0.125		15/16	15/16	Chord	2/2	1	1	1/32			1/32	1	280									
23	21	691/8	0.125		31/32	31/32	Chord	2/2	1	1	1/32			1/32	1	281									
23	21	165/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/8	#3			
23	21	165/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	282									
23	21	83	0.0		1/8	1/8	FiguredBass	2/2	2	1	0										1/8	6			
23	21	83	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	283									
23	21	167/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/8	#6			
23	21	167/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	284									
23	21	84	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	285									
23	21	169/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	6	4		
23	21	169/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	286									
23	21	171/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	#3			
23	21	171/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	287									
24	22	173/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	288									
24	22	87	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	289									
24	22	175/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	290	ornamentMordent								
24	22	177/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	291									
24	22	89	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	292									
24	22	179/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	293									
24	22	90	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	294									
24	22	173/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	295									
24	22	88	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	296									
24	22	177/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	297									
24	22	179/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	298									
24	22	90	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	299									
25	23	181/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	300									
25	23	91	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	301									
25	23	183/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	302									
25	23	92	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	303									
25	23	185/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	304	ornamentMordent								
25	23	187/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	305									
25	23	94	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	306									
25	23	181/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
25	23	181/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	307									
25	23	91	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	308									
25	23	183/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	309									
25	23	92	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	310									
25	23	185/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	_			
25	23	185/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	311									
25	23	93	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	312									
25	23	187/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	313									
26	24	189/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	314									
26	24	95	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	315									
26	24	191/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	316									
26	24	96	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	317									
26	24	193/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	318									
26	24	97	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	319									
26	24	195/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	320									
26	24	98	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	321									
26	24	189/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	_			
26	24	189/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	322									
26	24	95	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	323									
26	24	191/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	324									
26	24	96	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	325									
26	24	193/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6_			
26	24	193/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	326									
26	24	97	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	327									
26	24	195/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	328									
26	24	98	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	329									
27	25	197/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	330	ornamentMordent								
27	25	199/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	331									
27	25	100	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	332									
27	25	201/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	333									
27	25	101	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	334									
27	25	203/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	335									
27	25	102	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	336									
27	25	197/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/8	6			
27	25	197/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	337									
27	25	99	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	338									
27	25	199/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	339									
27	25	201/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	_			
27	25	201/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	340									
27	25	101	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	341									
27	25	203/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	342									
27	25	102	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	343									
28	26	205/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	344									
28	26	103	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	345									
28	26	207/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	346	ornamentMordent								
28	26	209/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	347									
28	26	105	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	348									
28	26	211/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	349									
28	26	106	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	350									
28	26	205/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	351									
28	26	103	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	352									
28	26	207/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	353									
28	26	104	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	354									
28	26	209/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	_			
28	26	209/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	355									
28	26	105	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	356									
28	26	211/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	357									
28	26	106	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	358									
29	27	213/2	0.75		0	0	Chord	2/2	1	1	3/16			1/8	3/2	359	ornamentShortTrill								
29	27	429/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16			1/16	1	360									
29	27	215/2	0.75		1/4	1/4	Chord	2/2	1	1	3/16			1/8	3/2	361									
29	27	433/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	362									
29	27	217/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	363									4
29	27	219/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	364									
29	27	441/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	365									
29	27	213/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	7_			
29	27	213/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	366									
29	27	107	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	367									
29	27	215/2	0.0		1/4	1/4	FiguredBass	2/2	2	1	0										1/4	5/_			
29	27	215/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	368									
29	27	108	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	369									
29	27	217/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	5	4		
29	27	217/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	370									
29	27	219/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	3			
29	27	219/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	371									
30	28	221/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	372									
30	28	112	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	373									
30	28	225/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	374	ornamentMordent								
30	28	227/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	375									
30	28	114	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	376									
30	28	221/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	_			
30	28	221/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	377									
30	28	111	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	378									
30	28	223/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	379									
30	28	112	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	380									
30	28	225/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6_			
30	28	225/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	381									
30	28	113	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	382									
30	28	227/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	383									
30	28	114	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	384									
31	29	229/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	385	ornamentMordent								
31	29	231/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	386									
31	29	116	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	387									
31	29	233/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	388	ornamentMordent								
31	29	235/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	389									
31	29	118	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	390									
31	29	229/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	_			
31	29	229/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	391									
31	29	115	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	392									
31	29	231/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	393									
31	29	116	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	394									
31	29	233/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	4_			
31	29	233/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	395									
31	29	117	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	396									
31	29	235/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	397									
31	29	118	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	398									
32	30	237/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	399	ornamentMordent								
32	30	120	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	400									
32	30	241/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	401	ornamentMordent								
32	30	243/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	402									
32	30	122	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	403									
32	30	237/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
32	30	237/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	404									
32	30	119	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	405									
32	30	239/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	406									
32	30	120	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	407									
32	30	241/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6_			
32	30	241/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	408									
32	30	121	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	409									
32	30	243/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	410									
32	30	122	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	411									
33	31	245/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	412	ornamentMordent								
33	31	247/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	413									
33	31	124	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	414									
33	31	249/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	415	ornamentMordent								
33	31	251/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	416									
33	31	126	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	417									
33	31	245/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	_			
33	31	245/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	418									
33	31	123	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	419									
33	31	247/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	420									
33	31	124	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	421									
33	31	249/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	4+_			
33	31	249/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	422									
33	31	125	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	423									
33	31	251/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	424									
33	31	126	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	425									
34	32	253/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	426	ornamentMordent								
34	32	255/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	427									
34	32	128	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	428									
34	32	257/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	429									
34	32	129	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	430									
34	32	259/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	431									
34	32	130	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	432									
34	32	253/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
34	32	253/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	433									
34	32	127	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	434									
34	32	255/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	435									
34	32	128	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	436									
34	32	257/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	_			
34	32	257/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	437									
34	32	129	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	438									
34	32	259/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	6_			
34	32	259/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	439									
34	32	130	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	440									
35	33	261/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	441	ornamentShortTrill								
35	33	131	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	442									
35	33	263/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	443	ornamentMordent								
35	33	265/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	444									
35	33	133	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	445									
35	33	267/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	446									
35	33	134	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	447									
35	33	261/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	448									
35	33	132	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	449									
35	33	265/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	450									
35	33	267/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	451									
35	33	134	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	452									
36	34	269/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	453									
36	34	135	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	454									
36	34	271/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	455									
36	34	136	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	456									
36	34	273/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	457	ornamentMordent								
36	34	275/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	458									
36	34	138	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	459									
36	34	269/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	_			
36	34	269/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	460									
36	34	135	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	461									
36	34	271/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	462									
36	34	136	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	463									
36	34	273/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	_			
36	34	273/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	464									
36	34	137	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	465									
36	34	275/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	466									
36	34	138	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	467									
37	35	277/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	468									
37	35	139	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	469									
37	35	279/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	470									
37	35	140	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	471									
37	35	281/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	472									
37	35	141	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	473									
37	35	283/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	474									
37	35	142	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	475									
37	35	277/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/2	6_			
37	35	277/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	476									
37	35	139	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	477									
37	35	279/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	478									
37	35	140	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	479									
37	35	281/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/2	6_			
37	35	281/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	480									
37	35	141	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	481									
37	35	283/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	482									
37	35	142	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	483									
38	36	285/2	1.0		0	0	Chord	2/2	1	1	1/4			1/4	1	484	ornamentMordent								
38	36	287/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8			1/8	1	485									
38	36	144	0.5		3/8	3/8	Chord	2/2	1	1	1/8			1/8	1	486									
38	36	289/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	487									
38	36	145	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	488									
38	36	291/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	489									
38	36	146	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	490									
38	36	285/2	0.5		0	0	Chord	2/2	2	1	1/8			1/8	1	491									
38	36	143	0.5		1/8	1/8	Chord	2/2	2	1	1/8			1/8	1	492									
38	36	287/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8			1/8	1	493									
38	36	144	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	494									
38	36	289/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8			1/8	1	495									
38	36	145	0.5		5/8	5/8	Chord	2/2	2	1	1/8			1/8	1	496									
38	36	291/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	497									
38	36	146	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	498									
39	37	293/2	0.75		0	0	Chord	2/2	1	1	3/16			1/8	3/2	499									
39	37	589/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16			1/16	1	500									
39	37	295/2	0.75		1/4	1/4	Chord	2/2	1	1	3/16			1/8	3/2	501	ornamentShortTrill								
39	37	593/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16			1/16	1	502									
39	37	297/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4			1/4	1	503									5
39	37	299/2	0.75		3/4	3/4	Chord	2/2	1	1	3/16			1/8	3/2	504	ornamentShortTrill								
39	37	601/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16			1/16	1	505									
39	37	293/2	0.0		0	0	FiguredBass	2/2	2	1	0										1/4	5/			
39	37	293/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	506									
39	37	295/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4			1/4	1	507									
39	37	297/2	0.0		1/2	1/2	FiguredBass	2/2	2	1	0										1/4	6	4		
39	37	297/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	508									
39	37	299/2	0.0		3/4	3/4	FiguredBass	2/2	2	1	0										1/4	7	3		
39	37	299/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4			1/4	1	509									
40	38	301/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	510									
40	38	151	0.5		1/8	1/8	Chord	2/2	1	1	1/8			1/8	1	511									
40	38	303/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4			1/4	1	512	ornamentMordent								
40	38	305/2	0.5		1/2	1/2	Chord	2/2	1	1	1/8			1/8	1	513									
40	38	153	0.5		5/8	5/8	Chord	2/2	1	1	1/8			1/8	1	514									
40	38	307/2	0.5		3/4	3/4	Chord	2/2	1	1	1/8			1/8	1	515									
40	38	154	0.5		7/8	7/8	Chord	2/2	1	1	1/8			1/8	1	516									
40	38	301/2	1.0		0	0	Chord	2/2	2	1	1/4			1/4	1	517									
40	38	152	0.5		3/8	3/8	Chord	2/2	2	1	1/8			1/8	1	518									
40	38	305/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4			1/4	1	519									
40	38	307/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8			1/8	1	520									
40	38	154	0.5		7/8	7/8	Chord	2/2	2	1	1/8			1/8	1	521									
41	39	309/2	0.5		0	0	Chord	2/2	1	1	1/8			1/8	1	522									
